region_id,region_type,region,County Name,State,Metro Area
366,county,Alger County;MI;nan,Alger County,MI,
2142,county,"Berkeley County;WV;Hagerstown-Martinsburg, MD-WV",Berkeley County,WV,"Hagerstown-Martinsburg, MD-WV"
339,county,"Yell County;AR;Russellville, AR",Yell County,AR,"Russellville, AR"
615,county,Lucas County;IA;nan,Lucas County,IA,
2925,county,Evangeline Parish;LA;nan,Evangeline Parish,LA,
1054,county,Greene County;IA;nan,Greene County,IA,
3172,county,"Natchitoches Parish;LA;Natchitoches, LA",Natchitoches Parish,LA,"Natchitoches, LA"
2270,county,Franklin County;AL;nan,Franklin County,AL,
427,county,Casey County;KY;nan,Casey County,KY,
2644,county,"Calcasieu Parish;LA;Lake Charles, LA",Calcasieu Parish,LA,"Lake Charles, LA"
2855,county,"Tom Green County;TX;San Angelo, TX",Tom Green County,TX,"San Angelo, TX"
210,county,"Knox County;KY;London, KY",Knox County,KY,"London, KY"
1107,county,Hughes County;OK;nan,Hughes County,OK,
2666,county,"Cleveland County;AR;Pine Bluff, AR",Cleveland County,AR,"Pine Bluff, AR"
2672,county,Covington County;AL;nan,Covington County,AL,
87,county,Lee County;SC;nan,Lee County,SC,
820,county,"Acadia Parish;LA;Lafayette, LA",Acadia Parish,LA,"Lafayette, LA"
602,county,Lewis County;WV;nan,Lewis County,WV,
1058,county,Greene County;MS;nan,Greene County,MS,
1507,county,Zavala County;TX;nan,Zavala County,TX,
432,county,Cedar County;NE;nan,Cedar County,NE,
1083,county,Harlan County;KY;nan,Harlan County,KY,
2028,county,Simpson County;KY;nan,Simpson County,KY,
1636,county,"Colbert County;AL;Florence-Muscle Shoals, AL",Colbert County,AL,"Florence-Muscle Shoals, AL"
2353,county,"Humboldt County;NV;Winnemucca, NV",Humboldt County,NV,"Winnemucca, NV"
342,county,York County;NE;nan,York County,NE,
1103,county,"Howard County;NE;Grand Island, NE",Howard County,NE,"Grand Island, NE"
1927,county,"Menifee County;KY;Mount Sterling, KY",Menifee County,KY,"Mount Sterling, KY"
811,county,Woods County;OK;nan,Woods County,OK,
1925,county,Meagher County;MT;nan,Meagher County,MT,
967,county,Custer County;MT;nan,Custer County,MT,
1182,county,"Massac County;IL;Paducah, KY-IL",Massac County,IL,"Paducah, KY-IL"
1460,county,Vinton County;OH;nan,Vinton County,OH,
127,county,"Clay County;MS;West Point, MS",Clay County,MS,"West Point, MS"
2669,county,"Codington County;SD;Watertown, SD",Codington County,SD,"Watertown, SD"
2948,county,Kit Carson County;CO;nan,Kit Carson County,CO,
1194,county,"Menard County;IL;Springfield, IL",Menard County,IL,"Springfield, IL"
242,county,Luce County;MI;nan,Luce County,MI,
2421,county,"McDowell County;NC;Marion, NC",McDowell County,NC,"Marion, NC"
2562,county,"Stutsman County;ND;Jamestown, ND",Stutsman County,ND,"Jamestown, ND"
188,county,Inyo County;CA;nan,Inyo County,CA,
1234,county,Morgan County;KY;nan,Morgan County,KY,
571,county,Izard County;AR;nan,Izard County,AR,
732,county,Stone County;AR;nan,Stone County,AR,
1553,county,Bradley County;AR;nan,Bradley County,AR,
598,county,"Lewis County;MO;Quincy, IL-MO",Lewis County,MO,"Quincy, IL-MO"
1445,county,"Turner County;SD;Sioux Falls, SD",Turner County,SD,"Sioux Falls, SD"
1582,county,"Cambria County;PA;Johnstown, PA",Cambria County,PA,"Johnstown, PA"
2001,county,"Robeson County;NC;Lumberton, NC",Robeson County,NC,"Lumberton, NC"
2588,county,"Victoria County;TX;Victoria, TX",Victoria County,TX,"Victoria, TX"
416,county,"Burke County;NC;Hickory-Lenoir-Morganton, NC",Burke County,NC,"Hickory-Lenoir-Morganton, NC"
664,county,"Otero County;NM;Alamogordo, NM",Otero County,NM,"Alamogordo, NM"
2749,county,"Jefferson County;OH;Weirton-Steubenville, WV-OH",Jefferson County,OH,"Weirton-Steubenville, WV-OH"
1838,county,"Kershaw County;SC;Columbia, SC",Kershaw County,SC,"Columbia, SC"
1397,county,"Stanly County;NC;Albemarle, NC",Stanly County,NC,"Albemarle, NC"
155,county,"Eddy County;NM;Carlsbad-Artesia, NM",Eddy County,NM,"Carlsbad-Artesia, NM"
2866,county,"Vermilion Parish;LA;Lafayette, LA",Vermilion Parish,LA,"Lafayette, LA"
2584,county,"Tuolumne County;CA;Sonora, CA",Tuolumne County,CA,"Sonora, CA"
1713,county,"Fremont County;CO;Ca-Â¦on City, CO",Fremont County,CO,"Ca-Â¦on City, CO"
465,county,"Curry County;NM;Clovis, NM",Curry County,NM,"Clovis, NM"
1317,county,"Phelps County;MO;Rolla, MO",Phelps County,MO,"Rolla, MO"
1706,county,"Fayette County;WV;Beckley, WV",Fayette County,WV,"Beckley, WV"
1481,county,"Warren County;PA;Warren, PA",Warren County,PA,"Warren, PA"
712,county,"Scott County;MO;Sikeston, MO",Scott County,MO,"Sikeston, MO"
1164,county,"Marion County;IL;Centralia, IL",Marion County,IL,"Centralia, IL"
1780,county,"Hopkins County;TX;Sulphur Springs, TX",Hopkins County,TX,"Sulphur Springs, TX"
1222,county,Monroe County;MS;nan,Monroe County,MS,
161,county,"Ford County;KS;Dodge City, KS",Ford County,KS,"Dodge City, KS"
271,county,"Pike County;AL;Troy, AL",Pike County,AL,"Troy, AL"
1547,county,"Bolivar County;MS;Cleveland, MS",Bolivar County,MS,"Cleveland, MS"
2484,county,"Pontotoc County;MS;Tupelo, MS",Pontotoc County,MS,"Tupelo, MS"
636,county,"Meade County;SD;Rapid City, SD",Meade County,SD,"Rapid City, SD"
496,county,"Ellis County;KS;Hays, KS",Ellis County,KS,"Hays, KS"
2561,county,Stoddard County;MO;nan,Stoddard County,MO,
2496,county,"Randolph County;WV;Elkins, WV",Randolph County,WV,"Elkins, WV"
769,county,Union County;MS;nan,Union County,MS,
937,county,"Cibola County;NM;Grants, NM",Cibola County,NM,"Grants, NM"
1034,county,"Geneva County;AL;Dothan, AL",Geneva County,AL,"Dothan, AL"
526,county,Grady County;GA;nan,Grady County,GA,
853,county,"Barton County;KS;Great Bend, KS",Barton County,KS,"Great Bend, KS"
1531,county,"Barbour County;AL;Eufaula, AL-GA",Barbour County,AL,"Eufaula, AL-GA"
2487,county,"Prentiss County;MS;Tupelo, MS",Prentiss County,MS,"Tupelo, MS"
2357,county,"Itawamba County;MS;Tupelo, MS",Itawamba County,MS,"Tupelo, MS"
261,county,Ohio County;KY;nan,Ohio County,KY,
939,county,Clarke County;AL;nan,Clarke County,AL,
1378,county,"Seward County;KS;Liberal, KS",Seward County,KS,"Liberal, KS"
558,county,Henry County;MO;nan,Henry County,MO,
1433,county,Tippah County;MS;nan,Tippah County,MS,
1633,county,"Coahoma County;MS;Clarksdale, MS",Coahoma County,MS,"Clarksdale, MS"
1857,county,Letcher County;KY;nan,Letcher County,KY,
1739,county,"Grenada County;MS;Grenada, MS",Grenada County,MS,"Grenada, MS"
747,county,"Texas County;OK;Guymon, OK",Texas County,OK,"Guymon, OK"
604,county,Logan County;AR;nan,Logan County,AR,
2716,county,"Hempstead County;AR;Hope, AR",Hempstead County,AR,"Hope, AR"
1845,county,"Labette County;KS;Parsons, KS",Labette County,KS,"Parsons, KS"
916,county,"Carbon County;UT;Price, UT",Carbon County,UT,"Price, UT"
793,county,Wayne County;MS;nan,Wayne County,MS,
618,county,Macon County;AL;nan,Macon County,AL,
1886,county,Lincoln County;WY;nan,Lincoln County,WY,
858,county,"Beadle County;SD;Huron, SD",Beadle County,SD,"Huron, SD"
350,county,Adair County;KY;nan,Adair County,KY,
73,county,"Gem County;ID;Boise City, ID",Gem County,ID,"Boise City, ID"
3270,county,Sainte Genevieve County;MO;nan,Sainte Genevieve County,MO,
1501,county,Wright County;MO;nan,Wright County,MO,
2150,county,"Brantley County;GA;Brunswick, GA",Brantley County,GA,"Brunswick, GA"
277,county,Pike County;MO;nan,Pike County,MO,
842,county,Attala County;MS;nan,Attala County,MS,
530,county,"Grant County;AR;Little Rock-North Little Rock-Conway, AR",Grant County,AR,"Little Rock-North Little Rock-Conway, AR"
2102,county,Winston County;MS;nan,Winston County,MS,
1750,county,"Hancock County;IL;Fort Madison-Keokuk, IA-IL-MO",Hancock County,IL,"Fort Madison-Keokuk, IA-IL-MO"
765,county,Union County;IL;nan,Union County,IL,
2271,county,"Franklin County;AR;Fort Smith, AR-OK",Franklin County,AR,"Fort Smith, AR-OK"
2655,county,Chickasaw County;MS;nan,Chickasaw County,MS,
1077,county,Hardin County;IA;nan,Hardin County,IA,
1160,county,Marion County;AR;nan,Marion County,AR,
1119,county,"Jasper County;MS;Laurel, MS",Jasper County,MS,"Laurel, MS"
2382,county,Lawrence County;KY;nan,Lawrence County,KY,
1375,county,Sevier County;AR;nan,Sevier County,AR,
1259,county,Neosho County;KS;nan,Neosho County,KS,
2502,county,Richland County;IL;nan,Richland County,IL,
942,county,"Clarke County;MS;Meridian, MS",Clarke County,MS,"Meridian, MS"
2613,county,Alleghany County;VA;nan,Alleghany County,VA,
672,county,Pecos County;TX;nan,Pecos County,TX,
274,county,Pike County;IL;nan,Pike County,IL,
130,county,"Clay County;SD;Vermillion, SD",Clay County,SD,"Vermillion, SD"
2703,county,Gasconade County;MO;nan,Gasconade County,MO,
1487,county,Wetzel County;WV;nan,Wetzel County,WV,
148,county,Dent County;MO;nan,Dent County,MO,
585,county,Knott County;KY;nan,Knott County,KY,
655,county,Noble County;OH;nan,Noble County,OH,
375,county,Atoka County;OK;nan,Atoka County,OK,
2590,county,Walthall County;MS;nan,Walthall County,MS,
807,county,White County;IL;nan,White County,IL,
1724,county,Glacier County;MT;nan,Glacier County,MT,
1224,county,Monroe County;OH;nan,Monroe County,OH,
1576,county,Calhoun County;MS;nan,Calhoun County,MS,
1820,county,"Johnson County;IL;Carbondale-Marion, IL",Johnson County,IL,"Carbondale-Marion, IL"
2143,county,Big Horn County;MT;nan,Big Horn County,MT,
229,county,Lamb County;TX;nan,Lamb County,TX,
108,county,Cass County;IL;nan,Cass County,IL,
3105,county,Mississippi County;MO;nan,Mississippi County,MO,
372,county,Amite County;MS;nan,Amite County,MS,
1904,county,Madison County;MO;nan,Madison County,MO,
2882,county,Yalobusha County;MS;nan,Yalobusha County,MS,
106,county,"Camp County;TX;Mount Pleasant, TX",Camp County,TX,"Mount Pleasant, TX"
901,county,"Butler County;KY;Bowling Green, KY",Butler County,KY,"Bowling Green, KY"
2227,county,"Crawford County;GA;Macon-Bibb County, GA",Crawford County,GA,"Macon-Bibb County, GA"
3171,county,"Little River County;AR;Texarkana, TX-AR",Little River County,AR,"Texarkana, TX-AR"
1019,county,Fulton County;AR;nan,Fulton County,AR,
1640,county,Conecuh County;AL;nan,Conecuh County,AL,
854,county,Barton County;MO;nan,Barton County,MO,
680,county,"Perry County;MS;Hattiesburg, MS",Perry County,MS,"Hattiesburg, MS"
1461,county,Wabash County;IL;nan,Wabash County,IL,
1178,county,Martin County;KY;nan,Martin County,KY,
2976,county,Montgomery County;MO;nan,Montgomery County,MO,
2504,county,Richland County;MT;nan,Richland County,MT,
227,county,Lake County;SD;nan,Lake County,SD,
792,county,Wayne County;MO;nan,Wayne County,MO,
1357,county,"Ripley County;MO;Poplar Bluff, MO",Ripley County,MO,"Poplar Bluff, MO"
2072,county,Washita County;OK;nan,Washita County,OK,
3002,county,Pushmataha County;OK;nan,Pushmataha County,OK,
2836,county,Roosevelt County;MT;nan,Roosevelt County,MT,
849,county,Barnes County;ND;nan,Barnes County,ND,
2636,county,Box Butte County;NE;nan,Box Butte County,NE,
2632,county,"Bollinger County;MO;Cape Girardeau, MO-IL",Bollinger County,MO,"Cape Girardeau, MO-IL"
968,county,Custer County;NE;nan,Custer County,NE,
1148,county,Leslie County;KY;nan,Leslie County,KY,
914,county,"Carbon County;MT;Billings, MT",Carbon County,MT,"Billings, MT"
1999,county,Roberts County;SD;nan,Roberts County,SD,
1257,county,Nemaha County;KS;nan,Nemaha County,KS,
183,county,Holt County;NE;nan,Holt County,NE,
2817,county,Ochiltree County;TX;nan,Ochiltree County,TX,
2409,county,Marshall County;KS;nan,Marshall County,KS,
1361,county,Sabine County;TX;nan,Sabine County,TX,
1443,county,"Tunica County;MS;Memphis, TN-MS-AR",Tunica County,MS,"Memphis, TN-MS-AR"
2081,county,"Webster County;MS;Starkville, MS",Webster County,MS,"Starkville, MS"
3251,county,Valdez Cordova Borough;AK;nan,Valdez Cordova Borough,AK,
192,county,Iron County;MO;nan,Iron County,MO,
2788,county,McCormick County;SC;nan,McCormick County,SC,
2198,county,Cheyenne County;NE;nan,Cheyenne County,NE,
303,county,Rice County;KS;nan,Rice County,KS,
2826,county,Pipestone County;MN;nan,Pipestone County,MN,
690,county,Pratt County;KS;nan,Pratt County,KS,
2411,county,Marshall County;MN;nan,Marshall County,MN,
450,county,Cloud County;KS;nan,Cloud County,KS,
980,county,Dawson County;MT;nan,Dawson County,MT,
2439,county,Mitchell County;TX;nan,Mitchell County,TX,
1294,county,Oregon County;MO;nan,Oregon County,MO,
666,county,Ozark County;MO;nan,Ozark County,MO,
720,county,Sitka Borough;AK;nan,Sitka Borough,AK,
584,county,Kiowa County;OK;nan,Kiowa County,OK,
2003,county,Rosebud County;MT;nan,Rosebud County,MT,
1158,county,Maries County;MO;nan,Maries County,MO,
213,county,Knox County;NE;nan,Knox County,NE,
1774,county,Hickory County;MO;nan,Hickory County,MO,
1617,county,Choctaw County;MS;nan,Choctaw County,MS,
226,county,Lake County;OR;nan,Lake County,OR,
123,county,Clay County;KS;nan,Clay County,KS,
2727,county,Humphreys County;MS;nan,Humphreys County,MS,
1431,county,Thomas County;KS;nan,Thomas County,KS,
3005,county,Richardson County;NE;nan,Richardson County,NE,
2284,county,Franklin County;MS;nan,Franklin County,MS,
869,county,Benton County;MS;nan,Benton County,MS,
1455,county,Valley County;MT;nan,Valley County,MT,
541,county,Grant County;SD;nan,Grant County,SD,
532,county,Grant County;KS;nan,Grant County,KS,
2940,county,Hutchinson County;SD;nan,Hutchinson County,SD,
1262,county,"Newton County;AR;Harrison, AR",Newton County,AR,"Harrison, AR"
2745,county,Jefferson County;MS;nan,Jefferson County,MS,
2019,county,Shannon County;MO;nan,Shannon County,MO,
1015,county,Forest County;PA;nan,Forest County,PA,
2999,county,Pocahontas County;IA;nan,Pocahontas County,IA,
879,county,Blaine County;MT;nan,Blaine County,MT,
1258,county,Nemaha County;NE;nan,Nemaha County,NE,
2633,county,Bon Homme County;SD;nan,Bon Homme County,SD,
2926,county,Fall River County;SD;nan,Fall River County,SD,
861,county,Beaver County;UT;nan,Beaver County,UT,
2531,county,Schuyler County;IL;nan,Schuyler County,IL,
1967,county,Pembina County;ND;nan,Pembina County,ND,
2867,county,"Wabaunsee County;KS;Topeka, KS",Wabaunsee County,KS,"Topeka, KS"
3284,county,Southeast Fairbanks Borough;AK;nan,Southeast Fairbanks Borough,AK,
2574,county,Thurston County;NE;nan,Thurston County,NE,
2927,county,Galax City;VA;nan,Galax City,VA,
810,county,Wolfe County;KY;nan,Wolfe County,KY,
3265,county,Buena Vista City;VA;nan,Buena Vista City,VA,
1269,county,Norman County;MN;nan,Norman County,MN,
2717,county,"Henderson County;IL;Burlington, IA-IL",Henderson County,IL,"Burlington, IA-IL"
2635,county,Bottineau County;ND;nan,Bottineau County,ND,
727,county,Spink County;SD;nan,Spink County,SD,
2692,county,Ellsworth County;KS;nan,Ellsworth County,KS,
1310,county,Pawnee County;KS;nan,Pawnee County,KS,
648,county,Moody County;SD;nan,Moody County,SD,
402,county,Brown County;IL;nan,Brown County,IL,
2126,county,Antelope County;NE;nan,Antelope County,NE,
2501,county,Reynolds County;MO;nan,Reynolds County,MO,
129,county,Clay County;NE;nan,Clay County,NE,
2709,county,Greenwood County;KS;nan,Greenwood County,KS,
2910,county,Cumberland County;KY;nan,Cumberland County,KY,
2024,county,Sherman County;KS;nan,Sherman County,KS,
2202,county,Chouteau County;MT;nan,Chouteau County,MT,
2437,county,Mitchell County;KS;nan,Mitchell County,KS,
1512,county,Alfalfa County;OK;nan,Alfalfa County,OK,
166,county,Gray County;KS;nan,Gray County,KS,
3238,county,Covington City;VA;nan,Covington City,VA,
481,county,"Dixon County;NE;Sioux City, IA-NE-SD",Dixon County,NE,"Sioux City, IA-NE-SD"
2264,county,Fillmore County;NE;nan,Fillmore County,NE,
547,county,Greer County;OK;nan,Greer County,OK,
3056,county,Washington County;KS;nan,Washington County,KS,
1087,county,Harper County;KS;nan,Harper County,KS,
933,county,Cherry County;NE;nan,Cherry County,NE,
70,county,Day County;SD;nan,Day County,SD,
516,county,Floyd County;TX;nan,Floyd County,TX,
1763,county,Hartley County;TX;nan,Hartley County,TX,
1270,county,Norton County;KS;nan,Norton County,KS,
1766,county,Haskell County;TX;nan,Haskell County,TX,
396,county,Boone County;NE;nan,Boone County,NE,
1240,county,Morris County;KS;nan,Morris County,KS,
2591,county,Walworth County;SD;nan,Walworth County,SD,
2040,county,Stevens County;KS;nan,Stevens County,KS,
2131,county,Atchison County;MO;nan,Atchison County,MO,
1825,county,Johnson County;NE;nan,Johnson County,NE,
411,county,Brule County;SD;nan,Brule County,SD,
291,county,Polk County;NE;nan,Polk County,NE,
709,county,Scott County;KS;nan,Scott County,KS,
2545,county,Sheridan County;NE;nan,Sheridan County,NE,
2764,county,Kingsbury County;SD;nan,Kingsbury County,SD,
859,county,Beaver County;OK;nan,Beaver County,OK,
2304,county,Garfield County;UT;nan,Garfield County,UT,
1429,county,Thayer County;NE;nan,Thayer County,NE,
2477,county,Phillips County;KS;nan,Phillips County,KS,
751,county,Toole County;MT;nan,Toole County,MT,
991,county,Dickey County;ND;nan,Dickey County,ND,
698,county,Rooks County;KS;nan,Rooks County,KS,
3049,county,Washington County;CO;nan,Washington County,CO,
3107,county,Musselshell County;MT;nan,Musselshell County,MT,
1342,county,Putnam County;MO;nan,Putnam County,MO,
2500,county,Republic County;KS;nan,Republic County,KS,
1027,county,Furnas County;NE;nan,Furnas County,NE,
1584,county,Cameron County;PA;nan,Cameron County,PA,
1939,county,Morrill County;NE;nan,Morrill County,NE,
478,county,Dewey County;OK;nan,Dewey County,OK,
1574,county,"Calhoun County;IL;St. Louis, MO-IL",Calhoun County,IL,"St. Louis, MO-IL"
2476,county,Phillips County;CO;nan,Phillips County,CO,
2798,county,"Menominee County;WI;Shawano, WI",Menominee County,WI,"Shawano, WI"
182,county,Holt County;MO;nan,Holt County,MO,
477,county,Deuel County;SD;nan,Deuel County,SD,
96,county,Bath County;VA;nan,Bath County,VA,
2478,county,Phillips County;MT;nan,Phillips County,MT,
848,county,Barber County;KS;nan,Barber County,KS,
2459,county,Nuckolls County;NE;nan,Nuckolls County,NE,
2555,county,Stafford County;KS;nan,Stafford County,KS,
1303,county,Owsley County;KY;nan,Owsley County,KY,
2532,county,"Schuyler County;MO;Kirksville, MO",Schuyler County,MO,"Kirksville, MO"
634,county,Meade County;KS;nan,Meade County,KS,
1456,county,Valley County;NE;nan,Valley County,NE,
1130,county,"Kearny County;KS;Garden City, KS",Kearny County,KS,"Garden City, KS"
2217,county,Columbia County;WA;nan,Columbia County,WA,
629,county,Mason County;TX;nan,Mason County,TX,
2497,county,Red Lake County;MN;nan,Red Lake County,MN,
297,county,Pope County;IL;nan,Pope County,IL,
1764,county,Haskell County;KS;nan,Haskell County,KS,
354,county,Adams County;IA;nan,Adams County,IA,
435,county,Chase County;NE;nan,Chase County,NE,
698720,county,Petersburg Borough;AK;nan,Petersburg Borough,AK,
722,county,Smith County;KS;nan,Smith County,KS,
1839,county,Kimball County;NE;nan,Kimball County,NE,
1199,county,Mercer County;MO;nan,Mercer County,MO,
2543,county,Sheridan County;MT;nan,Sheridan County,MT,
2225,county,Costilla County;CO;nan,Costilla County,CO,
1956,county,Osborne County;KS;nan,Osborne County,KS,
3120,county,Roger Mills County;OK;nan,Roger Mills County,OK,
1075,county,"Hanson County;SD;Mitchell, SD",Hanson County,SD,"Mitchell, SD"
2899,county,Chautauqua County;KS;nan,Chautauqua County,KS,
